symbol,company_name,industry,yahoo_symbol,latest_close,price_date,return_63d,return_126d,return_189d,return_252d,weighted_momentum,rs_rating,is_high_rs
UNIONBANK,Union Bank of India,,UNIONBANK.NS,187.0,2026-08-12,0.18884218760670768,0.07397699165065519,0.26144096547453577,0.4535379547097771,0.23332805740967671,74,False
IFCI,IFCI Limited,,IFCI.NS,73.51000213623047,2026-08-12,0.16147892357188742,0.13546500713384946,0.3597854285765696,0.34781813168804754,0.2332052829084483,74,False
MUTHOOTMF,Muthoot Microfin Limited,,MUTHOOTMF.NS,213.05999755859375,2026-08-12,0.1765420612249129,0.12987213916934315,0.27603758759615915,0.4034648638760401,0.23249174261827366,74,False
CGCL,Capri Global Capital Limited,,CGCL.NS,228.75,2026-08-12,0.23641968970248195,0.30744165078881114,0.15846243402328097,0.21882907899759396,0.23151450864293002,73,False
AEGISVOPAK,Aegis Vopak Terminals Limited,,AEGISVOPAK.NS,273.54998779296875,2026-08-12,0.384527105029111,0.24205395031748722,0.006984316714626626,0.13692455447332819,0.2310034063127328,73,False
JINDWORLD,Jindal Worldwide Limited,,JINDWORLD.NS,36.7400016784668,2026-08-12,0.38484737005531744,0.28282131499437124,0.06895556648922097,0.028267622422903926,0.2299478488034262,73,False
LANDMARK,Landmark Cars Limited,,LANDMARK.NS,548.0499877929688,2026-08-12,0.46107698980341905,0.24035301623278205,-0.10653738836009663,0.08160036483568445,0.2275139944630416,73,False
SANDHAR,Sandhar Technologies Limited,,SANDHAR.NS,626.5,2026-08-12,0.23217619226824016,0.11189987829799164,0.1361987164685774,0.4182712804230202,0.22614445194521393,73,False
GALAPREC,Gala Precision Engineering Limited,,GALAPREC.NS,994.5999755859375,2026-08-12,0.1617122551233101,0.2448838605539787,0.36162633850985326,0.20062765122373127,0.22611247210683671,73,False
PRIVISCL,Privi Speciality Chemicals Limited,,PRIVISCL.NS,3577.800048828125,2026-08-12,0.16043781365885557,0.30924023756434904,0.05945418116837131,0.4298176846148045,0.22387754613304722,73,False
VENUSPIPES,Venus Pipes & Tubes Limited,,VENUSPIPES.NS,1563.800048828125,2026-08-12,0.19923316627923704,0.3156655569147453,0.22305559541502484,0.17712216961736282,0.22286193090112144,73,False
STARHEALTH,Star Health and Allied Insurance Company Limited,,STARHEALTH.NS,583.5,2026-08-12,0.16304561650920024,0.2447999999999999,0.1908163265306122,0.3485093217903965,0.22204337626788184,73,False
HINDALCO,Hindalco Industries Limited,,HINDALCO.NS,1078.5,2026-08-12,0.015574895193180005,0.11892477714296579,0.36582829042513465,0.5900943061319639,0.22119943281728488,73,False
TORNTPHARM,Torrent Pharmaceuticals Limited,,TORNTPHARM.NS,4893.0,2026-08-12,0.11281370006526381,0.21000603199996815,0.2902766593625965,0.3724638999157419,0.21967479828176684,72,False
SUPRAJIT,Suprajit Engineering Limited,,SUPRAJIT.NS,523.4500122070312,2026-08-12,0.25452369612230386,0.1681819683245822,0.2110040870410974,0.20781982677015987,0.21921065487608946,72,False
VIMTALABS,Vimta Labs Limited,,VIMTALABS.NS,627.1500244140625,2026-08-12,0.39725831991235605,0.3489014801094903,-0.024690311576827995,-0.030473779822654645,0.21765080570694398,72,False
MANAPPURAM,Manappuram Finance Limited,,MANAPPURAM.NS,352.6000061035156,2026-08-12,0.14685312117041383,0.1430936114169299,0.28686405938332316,0.36105577149523915,0.216943936927264,72,False
CARBORUNIV,Carborundum Universal Limited,,CARBORUNIV.NS,1154.199951171875,2026-08-12,0.04948476471019814,0.40007505897252726,0.2712665794659088,0.30961579161398767,0.21598539189456403,72,False
WALCHANNAG,Walchandnagar Industries Limited,,WALCHANNAG.NS,236.39999389648438,2026-08-12,0.01528945891850797,0.31042129653359885,0.4355113214141566,0.28765182532821076,0.21283267222259644,72,False
LTF,L&T Finance Limited,,LTF.NS,317.20001220703125,2026-08-12,0.1414633471354283,0.09001977428621277,0.08614078791214452,0.6000889792707549,0.21183524714799376,72,False
SMSPHARMA,SMS Pharmaceuticals Limited,,SMSPHARMA.NS,374.0,2026-08-12,-0.06593405169558908,0.16801994297921308,0.27688633592863,0.7442725642221386,0.2114621479477607,72,False
TRAVELFOOD,Travel Food Services Limited,,TRAVELFOOD.NS,1389.199951171875,2026-08-12,0.2647486528534435,0.172221736385596,0.0859062754233626,0.26879159758472704,0.21128338302011454,72,False
RAMCOIND,Ramco Industries Limited,,RAMCOIND.NS,357.8500061035156,2026-08-12,0.30843493224742957,0.10204077221232577,0.12942280723383592,0.20726169304083197,0.21111902739637056,72,False
COFORGE,Coforge Limited,,COFORGE.NS,1801.5,2026-08-12,0.40834130569409743,0.1641743122778747,0.007149723495721405,0.06446954056310727,0.21049523754497967,71,False
EICHERMOT,Eicher Motors Limited,,EICHERMOT.NS,8049.0,2026-08-12,0.15949650902919976,0.11475985870903105,0.1833679336392,0.4315388792498771,0.20973193793130157,71,False
IPCALAB,IPCA Laboratories Limited,,IPCALAB.NS,1766.5999755859375,2026-08-12,0.104506715043575,0.2429766431492617,0.3182132474174264,0.27782977476728954,0.20960661908422556,71,False
ARMANFIN,Arman Financial Services Limited,,ARMANFIN.NS,2011.0,2026-08-12,0.1252238445291911,0.27109539917363157,0.2249497836462211,0.3011128569911041,0.2095211457738678,71,False
ABSLAMC,Aditya Birla Sun Life AMC Limited,,ABSLAMC.NS,1038.5999755859375,2026-08-12,0.033216390986199995,0.2696037786936134,0.44424631155972705,0.24510410951727368,0.20507739634860284,71,False
MANORAMA,Manorama Industries Limited,,MANORAMA.NS,1626.0,2026-08-12,0.2454044350531417,0.1095189355168884,0.2834477612012205,0.1359592261329623,0.20394695859147094,71,False
ANTHEM,Anthem Biosciences Limited,,ANTHEM.NS,878.4000244140625,2026-08-12,0.12433323380374728,0.30144846070191034,0.2939909024970704,0.17480178284220504,0.20378152272973607,71,False
NAUKRI,Info Edge (India) Limited,,NAUKRI.NS,1339.0,2026-08-12,0.4471855079961009,0.12709094294287882,0.005559270821826612,-0.009726700664964727,0.20345890581838852,71,False
AVL,Aditya Vision Limited,,AVL.NS,617.4000244140625,2026-08-12,0.11827576836753662,0.1926977596744226,0.11494361068002257,0.46772859472808004,0.2023843003635197,71,False
63MOONS,63 moons technologies limited,,63MOONS.NS,867.4000244140625,2026-08-12,0.3428284047095196,0.19666145220311781,0.20196770604745762,-0.08063931923944911,0.20072932968603308,71,False
NAZARA,Nazara Technologies Limited,,NAZARA.NS,352.20001220703125,2026-08-12,0.17419569219399156,0.26508627847882593,0.3736350257060612,0.01557100520224397,0.20053673875502287,70,False
AUBANK,AU Small Finance Bank Limited,,AUBANK.NS,1091.4000244140625,2026-08-12,0.10293785570698155,0.09120501414298032,0.22831104962132653,0.46984175207556644,0.1990467054507673,70,False
ADANIGREEN,Adani Green Energy Limited,,ADANIGREEN.NS,1332.300048828125,2026-08-12,-0.03386508424356416,0.36185225948308086,0.2759051054665571,0.42233375837050535,0.198472190966603,70,False
SUPRIYA,Supriya Lifescience Limited,,SUPRIYA.NS,831.0499877929688,2026-08-12,0.20695665169751853,0.20976777498405363,0.09912711893549386,0.2689534923491905,0.19835233793275503,70,False
ENTERO,Entero Healthcare Solutions Limited,,ENTERO.NS,1425.0,2026-08-12,0.19516895214471264,0.22538478810162466,0.24671916010498696,0.1230199169221542,0.19709235388363824,70,False
BALRAMCHIN,Balrampur Chini Mills Limited,,BALRAMCHIN.NS,604.7000122070312,2026-08-12,0.12064499549023022,0.29486083984375,0.3414378212051703,0.10748169605559466,0.19701406961699508,70,False
CHOLAFIN,Cholamandalam Investment and Finance Company Limited,,CHOLAFIN.NS,1917.5999755859375,2026-08-12,0.24060857108537093,0.11131572628813835,0.10218609773047871,0.29018001603836585,0.19697979644554497,70,False
VTL,Vardhman Textiles Limited,,VTL.NS,590.0,2026-08-12,-0.027926537385503103,0.20876867982434222,0.32050137896016473,0.5041706183998924,0.19551752048267865,70,False
NUVAMA,Nuvama Wealth Management Limited,,NUVAMA.NS,1696.699951171875,2026-08-12,0.1633184444099245,0.23587754331192579,0.16581115430214433,0.2446074029222387,0.19458659787123156,70,False
RELTD,Ravindra Energy Limited,,RELTD.NS,167.3000030517578,2026-08-12,0.3377579267373132,0.09475196331340774,0.03874336016237634,0.15947058587767238,0.19369635256561657,70,False
HEG,HEG Limited,,HEG.NS,674.3499755859375,2026-08-12,0.08575323476544794,0.20949070146311755,0.2752190346282988,0.30943279186020867,0.1931297994965042,69,False
ASHOKLEY,Ashok Leyland Limited,,ASHOKLEY.NS,176.6999969482422,2026-08-12,0.17360623876898051,-0.14311577848806945,0.2389287206368278,0.5101672636261259,0.19063853666256905,69,False
LODHA,Lodha Developers Limited,,LODHA.NS,1209.0,2026-08-12,0.42743378711132163,0.10793786276134054,-0.006349389485638901,-0.004215840666137227,0.19044804136644156,69,False
RELAXO,Relaxo Footwears Limited,,RELAXO.NS,417.0,2026-08-12,0.44590849107186226,0.12383779468730105,-0.02558712909145544,-0.04049183422166691,0.18991516270358066,69,False
CUMMINSIND,Cummins India Limited,,CUMMINSIND.NS,5365.0,2026-08-12,0.0032453501317615263,0.2299068014981609,0.23104902215951428,0.47906821093446394,0.18930294697113242,69,False
JSFB,Jana Small Finance Bank Limited,,JSFB.NS,546.3499755859375,2026-08-12,0.11306910215402444,0.3706722709985395,0.19212304197735275,0.1565410301543264,0.1890949094876535,69,False
CGPOWER,CG Power and Industrial Solutions Limited,,CGPOWER.NS,888.0,2026-08-12,0.05941301248832298,0.30291250224443345,0.2142163793364611,0.3057882378113723,0.18834862887378256,69,False
DYNAMATECH,Dynamatic Technologies Limited,,DYNAMATECH.NS,10674.0,2026-08-12,-0.005774962742175815,0.13926848258760915,0.17862299153421568,0.6294633233539628,0.18716097439828722,69,False
BBOX,Black Box Limited,,BBOX.NS,757.5999755859375,2026-08-12,-0.13786631512268843,0.3329814517980645,0.3742064073297988,0.49741973691051955,0.18577499315860121,69,False
CREDITACC,CREDITACCESS GRAMEEN LIMITED,,CREDITACC.NS,1545.4000244140625,2026-08-12,0.1750304758124981,0.20302043732265185,0.12868834321194722,0.2416841191777408,0.18469077026746722,69,False
SUNFLAG,Sunflag Iron And Steel Company Limited,,SUNFLAG.NS,359.6000061035156,2026-08-12,-0.03708663984682781,0.39277277471316263,0.3490903116559865,0.24160476049682855,0.18185891343446442,69,False
BAJFINANCE,Bajaj Finance Limited,,BAJFINANCE.NS,1094.199951171875,2026-08-12,0.2092111010654758,0.14014731743409792,0.09523100848845978,0.25233332793114105,0.1812267711969301,68,False
TBOTEK,TBO Tek Limited,,TBOTEK.NS,1596.5999755859375,2026-08-12,0.356499554448545,0.012685526011483761,0.0037721615064088,0.17044205275359792,0.17997976983371608,68,False
INDUSINDBK,IndusInd Bank Limited,,INDUSINDBK.NS,1017.5,2026-08-12,0.14976080904353006,0.09869347459623268,0.2336860941016885,0.2623373570901981,0.1788477087750359,68,False
ENRIN,Siemens Energy India Limited,,ENRIN.NS,3580.0,2026-08-12,0.1600401434544667,0.3341283931899739,0.1039283436700893,0.12927283223247876,0.17748197120029507,68,False
OPTIEMUS,Optiemus Infracom Limited,,OPTIEMUS.NS,558.25,2026-08-12,0.34356197352587237,0.25973148525057166,-0.003925438770832845,-0.059155602983342215,0.17675487810962826,68,False
AARTIPHARM,Aarti Pharmalabs Limited,,AARTIPHARM.NS,888.7000122070312,2026-08-12,0.24861259179070072,0.16507539423470763,0.15427864704433958,0.06632468705166894,0.17658078238242353,68,False
IDFCFIRSTB,IDFC First Bank Limited,,IDFCFIRSTB.NS,85.80000305175781,2026-08-12,0.2720185127353101,0.02724196957545577,0.06645256652278797,0.24298792511021783,0.17614389733581634,68,False
EQUITASBNK,Equitas Small Finance Bank Limited,,EQUITASBNK.NS,74.69999694824219,2026-08-12,0.09917595577645422,0.08701972673623115,0.28042503861612667,0.3123682247234747,0.1756329803257482,68,False
EXICOM,Exicom Tele-Systems Limited,,EXICOM.NS,141.72999572753906,2026-08-12,0.24564947484713717,0.3514827120776287,0.04628664331101073,-0.0127472963372528,0.17526420174913218,68,False
THELEELA,Leela Palaces Hotels & Resorts Limited,,THELEELA.NS,500.20001220703125,2026-08-12,0.20777500803743787,0.1296296883388801,0.14018691198708444,0.18939490364049938,0.17495230400826794,68,False
VOLTAMP,Voltamp Transformers Limited,,VOLTAMP.NS,10007.0,2026-08-12,0.0647010075166845,0.23807904800326019,0.24524214896324992,0.2592710885278131,0.17439886010553843,67,False
PPLPHARMA,Piramal Pharma Limited,,PPLPHARMA.NS,210.24000549316406,2026-08-12,0.20226460435521654,0.28650108829285226,0.08248380275858658,0.09585613137653914,0.1738740462276822,67,False
ENDURANCE,Endurance Technologies Limited,,ENDURANCE.NS,3019.699951171875,2026-08-12,0.18977209076430412,0.20332333343970133,0.08190048716040965,0.20451838609007011,0.17385727764375788,67,False
NIITLTD,NIIT Limited,,NIITLTD.NS,93.69999694824219,2026-08-12,0.47072670373148173,0.15950995890455455,-0.0403523398815584,-0.19307410584018103,0.17350738412915573,67,False
MAHLOG,Mahindra Logistics Limited,,MAHLOG.NS,410.0,2026-08-12,0.14292306098201912,0.034994608889492795,0.24161980014502182,0.29887426668780726,0.17226695953727203,67,False
HEROMOTOCO,Hero MotoCorp Limited,,HEROMOTOCO.NS,5895.0,2026-08-12,0.1811060366330941,0.05992935770859953,0.12566754273783998,0.30845231784756333,0.1712522583120382,67,False
SKIPPER,Skipper Limited,,SKIPPER.NS,543.7999877929688,2026-08-12,0.18166008989223625,0.3354616195750173,0.08272770093174464,0.0699326345930138,0.17028842697684965,67,False
JAYNECOIND,Jayaswal Neco Industries Limited,,JAYNECOIND.NS,90.66999816894531,2026-08-12,-0.12859206622182273,0.14670543213471654,0.2388303749755034,0.7201669463821891,0.16970372420975272,67,False
KPIL,Kalpataru Projects International Limited,,KPIL.NS,1396.800048828125,2026-08-12,0.11958419586573465,0.23714011034871674,0.10343971662665985,0.2618650539617633,0.16832265453372183,67,False
BLUEJET,Blue Jet Healthcare Limited,,BLUEJET.NS,588.8499755859375,2026-08-12,0.368145873458265,0.3307344081038135,0.016485392705345214,-0.24276514649367176,0.1681492802464034,67,False
NESTLEIND,Nestle India Limited,,NESTLEIND.NS,1507.0,2026-08-12,0.058541955463935036,0.15714825875832306,0.20055182028536644,0.36258811461138296,0.1674744209165885,66,False
TEJASNET,Tejas Networks Limited,,TEJASNET.NS,527.25,2026-08-12,0.1828379136287157,0.49978671115899087,0.0409674234945705,-0.075486566218544,0.16618867913848975,66,False
VMART,V-Mart Retail Limited,,VMART.NS,801.0999755859375,2026-08-12,0.25104855158669825,0.2691597086464721,0.03140129664399094,0.02461661251317926,0.1654549441954078,66,False
TIPSMUSIC,Tips Music Limited,,TIPSMUSIC.NS,674.2999877929688,2026-08-12,0.04275877574420606,0.17473865469158323,0.39070793641762136,0.17408047960782547,0.16500892444108844,66,False
BORANA,Borana Weaves Limited,,BORANA.NS,329.04998779296875,2026-08-12,0.02141857528236213,-0.11438568536215754,0.4150253603391292,0.4792087763864046,0.1645371203856201,66,False
POLYCAB,Polycab India Limited,,POLYCAB.NS,9289.0,2026-08-12,0.019729518998968798,0.2054342741790871,0.21849660052917597,0.3563544392459064,0.1639488703904214,66,False
YATHARTH,Yatharth Hospital & Trauma Care Services Limited,,YATHARTH.NS,868.8499755859375,2026-08-12,0.0652893594825632,0.2842361854447546,0.14533351377297854,0.2579266834086973,0.16361502031831138,66,False
HONAUT,Honeywell Automation India Limited,,HONAUT.NS,37620.0,2026-08-12,0.30203165971682044,0.16116857876417612,0.04592085523213463,0.005366145140216716,0.1633037797140337,66,False
KAJARIACER,Kajaria Ceramics Limited,,KAJARIACER.NS,1252.0999755859375,2026-08-12,0.17634342997615127,0.3231533253066803,0.12832299781908074,0.00016937309333386885,0.1608665112342795,66,False
USHAMART,Usha Martin Limited,,USHAMART.NS,499.2014745795874,2026-08-12,0.06332589262381227,0.1728078549743155,0.07113949711711265,0.4333760443148107,0.1607950363307727,66,False
GRASIM,Grasim Industries Limited,,GRASIM.NS,3307.800048828125,2026-08-12,0.1309920776498168,0.12329625615973461,0.1953687228083647,0.2137534819128657,0.15888052323611973,65,False
DSSL,Dynacons Systems & Solutions Limited,,DSSL.NS,1244.0,2026-08-12,-0.08724045952319937,0.2905233510519645,0.40843475799603746,0.2687368055815791,0.15864279911663645,65,False
TI,Tilaknagar Industries Limited,,TI.NS,530.9000244140625,2026-08-12,0.2305018180398386,0.1854415924499302,0.042615890979610604,0.10338088753609687,0.15848840140906298,65,False
CUB,City Union Bank Limited,,CUB.NS,215.85000610351562,2026-08-12,0.15897178344366525,0.012005828820985887,0.11343915007416139,0.34744777405464444,0.15816726396742445,65,False
JASH,Jash Engineering Limited,,JASH.NS,495.6499938964844,2026-08-12,0.2824061937813309,0.20513717777626894,0.08265205928720709,-0.06360281276748203,0.15779976237173116,65,False
PIDILITIND,Pidilite Industries Limited,,PIDILITIND.NS,1701.5,2026-08-12,0.16764445850291887,0.15880160654616593,0.16352213437758567,0.12347698722815292,0.15621792903154846,65,False
SUMICHEM,Sumitomo Chemical India Limited,,SUMICHEM.NS,547.3499755859375,2026-08-12,0.1960098073054397,0.2983187030048382,0.15801923278069552,-0.06863093936170583,0.15594532220694146,65,False
DIFFNKG,Diffusion Engineers Limited,,DIFFNKG.NS,362.6000061035156,2026-08-12,0.18671255306742873,0.31998540222210625,-0.03319552618230093,0.11209943161769087,0.15446288275847073,65,False
KIRLPNU,Kirloskar Pneumatic Company Limited,,KIRLPNU.NS,1499.0,2026-08-12,-0.02305133682955951,0.2768091748699646,0.4329643431354451,0.105369560616831,0.15380808099262436,65,False
TECHM,Tech Mahindra Limited,,TECHM.NS,1625.0,2026-08-12,0.21651154895494873,0.013759701330795737,0.1841115569714924,0.1367650852578084,0.1535318882939988,65,False
HCG,Healthcare Global Enterprises Limited,,HCG.NS,736.5,2026-08-12,0.1558380192885267,0.2577918458780708,-0.010014130095824303,0.202154526484166,0.15232165616869317,64,False
ACE,Action Construction Equipment Limited,,ACE.NS,1096.0999755859375,2026-08-12,0.23399940960983678,0.18876415606227281,0.09697754423048277,-0.005848489964930592,0.14957840590949975,64,False
UNITDSPR,United Spirits Limited,,UNITDSPR.NS,1535.0,2026-08-12,0.17121298360647197,0.0971138849637172,0.09849044396862028,0.20450763133640204,0.1485075854963367,64,False
JAMNAAUTO,Jamna Auto Industries Limited,,JAMNAAUTO.NS,123.76000213623047,2026-08-12,0.0651519023647642,-0.08060321242793844,0.27384220834996165,0.4130917612722178,0.1473269123847539,64,False
ANANTRAJ,Anant Raj Limited,,ANANTRAJ.NS,614.2999877929688,2026-08-12,0.2603633000742904,0.08798401776457343,0.0007471281454030088,0.1257032505916975,0.14703219933005096,64,False
SBIN,State Bank of India,,SBIN.NS,1082.0,2026-08-12,0.12333885619535656,-0.03723177022716184,0.1554632444465216,0.3680719005520061,0.1465962174324158,64,False
LLOYDSENT,Lloyds Enterprises Limited,,LLOYDSENT.NS,77.88999938964844,2026-08-12,0.10557284976261339,0.32398319407830845,0.17738509560172333,0.020448689144179077,0.14659253566988753,64,False
FINEORG,Fine Organic Industries Limited,,FINEORG.NS,5265.10009765625,2026-08-12,0.13942143448059285,0.13152972907004368,0.2555621861582127,0.054978529477085925,0.1441826627333056,64,False
INDIANB,Indian Bank,,INDIANB.NS,897.0,2026-08-12,0.11638862630956681,0.011101481539119717,0.05554613474394121,0.4145116618580895,0.14278730615205681,64,False
ETERNAL,ETERNAL LIMITED,,ETERNAL.NS,314.04998779296875,2026-08-12,0.30213946981558615,0.033739303528165676,0.02697841834312098,0.040762179926988384,0.14115176828588946,64,False
MRPL,Mangalore Refinery and Petrochemicals Limited,,MRPL.NS,175.3800048828125,2026-08-12,0.16671099213388763,-0.08022590822428377,0.0040930907548286655,0.44816435967412316,0.14109070529448867,63,False
ENGINERSIN,Engineers India Limited,,ENGINERSIN.NS,239.1999969482422,2026-08-12,-0.03059778339111574,0.3143032178113021,0.24715511485828956,0.20364120365571536,0.14078079390861511,63,False
THERMAX,Thermax Limited,,THERMAX.NS,4083.300048828125,2026-08-12,-0.08897496756026502,0.3850337786920135,0.3063074968670467,0.18695410512379174,0.1400690891124644,63,False
EPL,EPL Limited,,EPL.NS,241.5,2026-08-12,0.12174280055382125,0.0832025266009051,0.27463623571616336,0.0982872362638838,0.13992231993771895,63,False
JTLIND,JTL INDUSTRIES LIMITED,,JTLIND.NS,75.44000244140625,2026-08-12,0.09890751295857902,0.15687783316300474,0.2606952247499903,0.08158809841723724,0.13939523644947807,63,False
QUADFUTURE,Quadrant Future Tek Limited,,QUADFUTURE.NS,354.8999938964844,2026-08-12,0.2350791242671295,0.14115753664464425,0.17012861252977562,-0.0911651884853153,0.13805584184467273,63,False
COSMOFIRST,COSMO FIRST LIMITED,,COSMOFIRST.NS,909.0,2026-08-12,0.201691447173018,0.3837383987030276,0.04293861503342766,-0.14169737537772842,0.1376725065409526,63,False
ABDL,Allied Blenders and Distillers Limited,,ABDL.NS,614.1500244140625,2026-08-12,0.11545475285525164,0.2145236120193037,-0.005510089212427127,0.2469158077538962,0.13736776725425523,63,False
ZYDUSWELL,Zydus Wellness Limited,,ZYDUSWELL.NS,507.54998779296875,2026-08-12,0.012772897430622931,0.22045573108436112,0.10906974075223275,0.31636366859899145,0.13428698705936626,63,False
APOLLOHOSP,Apollo Hospitals Enterprise Limited,,APOLLOHOSP.NS,8597.0,2026-08-12,0.06365604701515615,0.1924661918020496,0.1476354610446835,0.20215226808512532,0.13391320299243417,63,False
BSE,BSE Limited,,BSE.NS,3527.0,2026-08-12,-0.11605962553326565,0.11407348912963,0.3373769600665939,0.4479945105556138,0.13346514173706128,62,False
KIRLOSBROS,Kirloskar Brothers Limited,,KIRLOSBROS.NS,1909.199951171875,2026-08-12,0.19227375168586014,0.18307354403316678,0.12415579598945148,-0.02485076602957803,0.13338521547295212,62,False
WELENT,Welspun Enterprises Limited,,WELENT.NS,574.0499877929688,2026-08-12,0.1294697227116035,0.11754483732138143,0.02574081611375112,0.26411016797662223,0.13326705336699235,62,False
GRAPHITE,Graphite India Limited,,GRAPHITE.NS,726.25,2026-08-12,-0.0519431854950545,0.0987245193112547,0.28856209033540536,0.38284701541322264,0.13324945081395476,62,False
PSPPROJECT,PSP Projects Limited,,PSPPROJECT.NS,904.0,2026-08-12,0.14903082300603754,0.1314142678347936,-0.05468993878549677,0.28802455146528727,0.13256210530533186,62,False
MEDANTA,Global Health Limited,,MEDANTA.NS,1393.5,2026-08-12,0.12152917505030181,0.20036176302376862,0.17704195562431302,0.04146556815836733,0.13238552738141052,62,False
PHOENIXLTD,The Phoenix Mills Limited,,PHOENIXLTD.NS,1905.0,2026-08-12,0.09577221742881803,0.08838481794904296,0.07426828373399541,0.2926343557776079,0.12936637846365645,62,False
DCBBANK,DCB Bank Limited,,DCBBANK.NS,188.24000549316406,2026-08-12,0.03415074839202159,-0.04412144034619758,0.1273883842733463,0.48214537907590826,0.12674276395742004,62,False
SURYODAY,Suryoday Small Finance Bank Limited,,SURYODAY.NS,160.88999938964844,2026-08-12,-0.030647966588520315,0.20184997197150323,0.1993616272964447,0.2928557008255559,0.12655427338329264,62,False
HAL,Hindustan Aeronautics Limited,,HAL.NS,4995.0,2026-08-12,0.13879890966630293,0.20828655985304634,0.035762802526024595,0.11050512559532288,0.12643046146139994,62,False
CHOICEIN,Choice International Limited,,CHOICEIN.NS,814.0,2026-08-12,0.22544222807677827,0.054677394240062016,0.024414831374437007,0.10104154394758358,0.12620364514312785,61,False
PVRINOX,PVR INOX Limited,,PVRINOX.NS,1189.5,2026-08-12,0.17783936156466607,0.10543185356055496,0.05461474798525545,0.11433795907165045,0.1260126567493586,61,False
KIMS,Krishna Institute of Medical Sciences Limited,,KIMS.NS,803.9500122070312,2026-08-12,0.05553730248418254,0.23713171102630182,0.1993883736356894,0.08195952548892405,0.12591084302385608,61,False
POLYMED,Poly Medicure Limited,,POLYMED.NS,1869.4000244140625,2026-08-12,0.24718126223584047,0.25826215646001516,-0.0940195246250275,-0.032805035132688176,0.12516002423479608,61,False
ELGIEQUIP,Elgi Equipments Limited,,ELGIEQUIP.NS,572.5,2026-08-12,0.0992263213177722,0.16149055709405458,0.18226136551626348,0.07992900439439588,0.12442671392805167,61,False
ZFCVINDIA,ZF Commercial Vehicle Control Systems India Limited,,ZFCVINDIA.NS,2613.39990234375,2026-08-12,0.08208731473987929,0.032035416181395604,0.24673230970201132,0.17871680302118365,0.12433183167686983,61,False
PTCIL,PTC Industries Limited,,PTCIL.NS,18895.0,2026-08-12,0.12550631403383372,0.017939877168408502,0.09049460379754137,0.2573196699494278,0.12335335579660903,61,False
SUYOG,Suyog Telematics Limited,,SUYOG.NS,830.5999755859375,2026-08-12,0.0448455410170141,0.3637632250774778,0.133305973417021,0.028921288283201507,0.1231363137623457,61,False
GODREJIND,Godrej Industries Limited,,GODREJIND.NS,1230.9000244140625,2026-08-12,0.08444559399376006,0.18458286337652052,0.15026637930729625,0.11031936814132148,0.12281195976253169,61,False
DEEPAKFERT,Deepak Fertilizers and Petrochemicals Corporation Limited,,DEEPAKFERT.NS,1455.699951171875,2026-08-12,0.10405760422591959,0.361103273652992,0.06613441126644415,-0.026089648047498692,0.12185264906475532,61,False
SCI,Shipping Corporation Of India Limited,,SCI.NS,297.3999938964844,2026-08-12,-0.10259505318705642,0.12867586552115884,0.1643821892306867,0.5166551175538863,0.12090461318632381,61,False
SOUTHWEST,South West Pinnacle Exploration Limited,,SOUTHWEST.NS,219.1300048828125,2026-08-12,-0.08098472303672677,0.04114602371778542,0.17792832511268775,0.5445831565850598,0.12033761186841589,60,False
CONCORDBIO,Concord Biotech Limited,,CONCORDBIO.NS,1447.0999755859375,2026-08-12,0.2822729591911237,0.13527612652614485,0.0015580166678466068,-0.10180360691075163,0.11991529093309745,60,False
APEX,Apex Frozen Foods Limited,,APEX.NS,366.75,2026-08-12,-0.21298283261802575,-0.008113590263691739,0.34365262355006565,0.6811781334134264,0.11815030029274974,60,False
TVSSCS,TVS Supply Chain Solutions Limited,,TVSSCS.NS,129.25,2026-08-12,0.14057536487889144,0.2248863164505499,0.030619537722339052,0.052867365190881754,0.11790478982431073,60,False
FUSION,Fusion Finance Limited,,FUSION.NS,203.77999877929688,2026-08-12,-0.0012742330689617942,0.06284881510601847,0.19821244195523513,0.3306778084855566,0.11783811988177734,60,False
SUNPHARMA,Sun Pharmaceutical Industries Limited,,SUNPHARMA.NS,1944.0,2026-08-12,0.037746200230092564,0.14128984024914337,0.14314771679090943,0.22732474807673309,0.1174509411153942,60,False
KPRMILL,K.P.R. Mill Limited,,KPRMILL.NS,1087.4000244140625,2026-08-12,0.1801280219068686,0.14944241343162723,-0.0012497858535049922,0.07519910024907173,0.11672955432818623,60,False
SAMMAANCAP,Sammaan Capital Limited,,SAMMAANCAP.NS,160.7899932861328,2026-08-12,0.12700634576114855,0.09210078076540618,-0.08828536669501952,0.3257750239488004,0.11672062590829685,60,False
PICCADIL,Piccadily Agro Industries Limited,,PICCADIL.NS,690.0,2026-08-12,0.16279064983410252,0.10550344149670732,0.07109591264374227,0.07778817063949717,0.11599376488963037,60,False
GULFOILLUB,Gulf Oil Lubricants India Limited,,GULFOILLUB.NS,1181.199951171875,2026-08-12,0.25359506624767847,0.016488702523796972,-0.010922952817733811,0.058168604431815485,0.11418489732664712,60,False
PNB,Punjab National Bank,,PNB.NS,118.9800033569336,2026-08-12,0.19980133776572773,-0.004231154012856786,0.0034398898535186184,0.16954561854624428,0.11367140598367231,59,False
MARICO,Marico Limited,,MARICO.NS,855.0,2026-08-12,0.02111378605516112,0.12297830644342178,0.2046422729312367,0.19533777717818834,0.11303718573263383,59,False
